%Previsao,VTMP-925,VTMP-850,VTMP-500,TEMP-850,TEMP-500,TEMP-250,PSNM-000,UMES-925,UMES-850,UMES-500,AGPL-925,ZGEO-850,ZGEO-500,ZGEO-250,UVEL-850,UVEL-500,UVEL-250,VVEL-850,VVEL-500,VVEL-250,PREC-000,PREV-000
072,    0.148,    0.122,   -0.353,    0.131,   -0.361,    0.157,   -0.824,   -0.029,   -0.038,    0.052,    0.144,   -4.888,   -9.162,   -9.937,    0.334,    0.262,   -0.342,    0.002,    0.071,   -0.131,      NaN,      NaN
072,    0.202,    0.185,   -0.293,    0.187,   -0.301,    0.145,   -0.816,   -0.014,   -0.004,    0.049,    0.154,   -4.570,   -8.222,   -9.563,    0.324,    0.265,   -0.253,    0.048,    0.069,   -0.022,      NaN,      NaN
072,    0.050,    0.041,   -0.339,    0.053,   -0.344,    0.170,   -0.695,   -0.061,   -0.054,    0.032,    0.068,   -4.543,   -9.159,  -10.489,    0.406,    0.402,   -0.158,   -0.072,    0.056,   -0.007,      NaN,      NaN
072,    0.042,   -0.038,   -0.024,   -0.038,   -0.024,    0.021,   -0.114,   -0.006,    0.001,    0.001,    0.031,   -0.885,   -1.295,   -0.900,   -0.085,   -0.017,    0.065,    0.034,   -0.022,   -0.049,      NaN,      NaN
072,    0.287,    0.073,   -0.010,    0.065,   -0.011,    0.011,   -0.054,   -0.039,    0.040,    0.001,    0.046,    0.516,    0.372,    0.867,    0.025,   -0.052,   -0.013,    0.109,   -0.050,   -0.033,      NaN,      NaN
072,   -0.089,    0.012,   -0.007,    0.015,   -0.007,    0.014,    0.039,   -0.004,   -0.012,    0.000,   -0.001,    0.237,   -0.034,    0.337,   -0.018,    0.015,   -0.016,   -0.023,    0.008,    0.042,      NaN,      NaN
072,   -0.212,   -0.084,   -0.031,   -0.077,   -0.031,    0.022,    0.018,    0.016,   -0.033,   -0.001,   -0.027,   -0.518,   -1.264,   -1.265,    0.004,   -0.008,   -0.076,   -0.056,   -0.037,   -0.003,      NaN,      NaN
072,    0.056,   -0.023,   -0.049,   -0.026,   -0.049,    0.010,   -0.121,   -0.014,    0.018,    0.003,    0.035,   -0.833,   -1.465,   -1.835,    0.029,    0.043,    0.105,   -0.009,    0.026,   -0.116,      NaN,      NaN
072,    0.229,    0.068,   -0.006,    0.063,   -0.007,   -0.013,   -0.037,   -0.051,    0.023,    0.005,    0.029,    0.333,    0.110,   -0.102,   -0.023,    0.127,   -0.010,    0.005,    0.013,   -0.119,      NaN,      NaN
072,   -0.153,    0.000,   -0.006,    0.007,   -0.008,    0.004,    0.037,   -0.005,   -0.038,    0.008,   -0.005,   -0.006,   -0.088,   -0.118,    0.032,    0.140,    0.158,    0.035,    0.016,   -0.007,      NaN,      NaN
072,   -0.246,   -0.090,   -0.012,   -0.081,   -0.012,    0.006,   -0.018,    0.006,   -0.050,    0.004,   -0.049,   -0.895,   -1.222,   -1.330,    0.043,    0.107,    0.095,   -0.103,    0.026,    0.048,      NaN,      NaN
072,    0.083,    0.004,   -0.012,    0.005,   -0.012,   -0.009,   -0.136,   -0.031,   -0.001,   -0.001,   -0.008,   -0.772,   -0.573,   -0.644,    0.110,    0.119,    0.149,   -0.011,    0.057,   -0.123,      NaN,      NaN
072,    0.288,    0.136,    0.024,    0.133,    0.024,    0.015,   -0.088,   -0.044,    0.014,   -0.005,    0.011,    0.281,    0.945,    1.315,    0.031,    0.105,    0.110,   -0.024,    0.038,   -0.041,      NaN,      NaN
072,   -0.091,    0.013,    0.007,    0.016,    0.007,    0.028,    0.083,   -0.006,   -0.016,    0.001,   -0.006,    0.510,    0.420,    0.909,    0.097,    0.144,    0.092,   -0.060,    0.009,    0.059,      NaN,      NaN
